Review;Rating
My husband and I stayed here last May, had a great view from our room.  The 'art deco' bathroom was very small and basic.  I emailed before we arrived in New York to request tea making facilities in our room (I am British!) and was told they couldn't offer this, for a very large in hotel in New York I think this was poor service.;2
Stayed here for 3 nights. Rooms are a little on the small side but didnt bother us as we were out most of the day anyway. The views of the empire stat building were outstanding and the was very comfortable, and shower very good too. What more could you ask for?;5
We had a large group (8) of adults, two rooms, and everyone arriving on different schedules. The hotel was very accommodating in working with us to get everyone checked in to the room they needed at the time they needed, and still having the reservations handled under my name. As a Wyndham rewards member, we were upgraded to slightly larger rooms with a view, which was nice. I don't know if there was a better view. We had the view of skyscrapers under construction, so not the greatest view, but still a view of the city. It is VERY close to Penn Station which was nice for easy transportation. And it was within walking distance of many places we wanted to go. The only downside? We could have stayed longer and seen even more.;5
My husband and I stayed here to celebrate a birthday.  Was a lovely surprise on arrival to find out that they had upgraded us to a suite and a bottle of champagne had been sent to our room as well.  The hotel staff were all very friendly and helpful.  The hotel is in a great location with easy access to transport, shops and things to do.  Would recommend the hotel to others and would defintiely stay there again.  Thank you The New Yorker for a great stay.;5
The New Yorker Hotel, opposite from Penn Station, is close to transportation, and a very friendly, fashionable place to park your luggage and get out in Manhattan. The room was roomy, the view was fantastic (Empire State Bldg out one window, the New World Trade Center out the other.) Madison Square Garden lit up the night. Macy's, JC Penney, Target and AMC Theatres are within one or two blocks walking distance. So convenient, clean and comfortable.;5
My family of 5 (3 12 year olds) stayed comfortably in a queen suite with pullout couch and rollaway bed. It was more spacious than I expected for a Manhattan suite. I was worried about having to wait a while for the elevator being on the top floor but we never waited more than a minute or two. Great location with easy access to Penn Station and everyone loved tick tock diner. We will definitely stay here again.;5
We stayed in the New Yorker hotel this January , it was a lovely hotel staff were so so lovely rooms can be a bit small but we were moved to a bigger room with no problems at all . Staff were on hand all the time and you could ask them anything about the area , would stay here again;4
While I always enjoy the “old New York” feel of this hotel, the hidden facility fees put a damper on my trip, especially since they refused to put it on the company card that booked the trip without 19 authorizations and a spare kidney. Better to just raise the room rate and be transparent with guests. The $30 per night doesn’t bother me. The principle does. Poor form, Wyndham.;3
Just back in Ireland from another great visit to this fabulous Hotel.. staff are brillant so helpful and informative big shout out to Lovely Linda at front desk who is so kind and professional. we will be back in april for my moms birthday.. cant wait;5
Stayed here for 4 nights at the end of January 2019, and we where very impressed, we had read a few reviews complaining about room size and heating, but being in the heart of Manhattan, we found it a comfortable size, and the heating was fine.. It is in a. Perfect location to explore NYC.. With so many attractions and landmarks within walking distance.. And subway Stations and taxis close by if you don't want to walk. Was very happy with front of house service and housekeeping, would stay here again.. Only dropped a star as no tea/coffee making facilities in room, but it is NYC, coffee is pretty readily available!;4
This is not likely to be the smartest hotel you’ll ever stay in, but it is very conveniently located, and is good value for money.  Right near Penn Station so it is easy and cheap to get there from JFK.  Great local deli nearby, which is really convenient for a nice breakfast or late night snack.;4
Is one of the WORST hotels I’ve stay in my life. The only good thing was the location because they have other hotels for better price. The bed was “king”, the water was only boiling hot or mega cold, and with the cold temperatures and my heater was not working. After this I complained to the front desk and her response was “My heater at home doesn’t work neither”  This is without adding that the room is not as they show in the picture. The room is small, everything is outdated with mold and rust.;1
Stayed here for 3 nights with 2 friends.  We got a taxi from JFK prices at $63.  Check in was easy and we were given our key card for room 3222.  On 32nd floor.   The view was amazing of the Empire State.  We had 2 double beds for 3 adults, room was clean and tidy.  Great location.  2 minute walk from Penn station? McDonald’s across the road.  Tick tock diner is 24-7 and attached to the hotels.  City tax was payable on check out.;4
We were greeted by Mohamed on the main desk and he had the best customer service and treated us so kindly: it is lovely a lovely hotel in a great location with realy friendly staff. Would definitely recommend to people;5
Have been to NYC several time but this was the first time at this hotel.  The hotel is huge, the staff are friendly and the rooms are a decent size for New York.   The hotel is close to the Garden so if you're going to a concert or game this location is perfect. There are a ton of homeless people around the hotel though so be prepared to be hassled going in and out of the hotel. Still a good hotel though.;4
Got this hotel at a really good price and have to say in the most positive feedback. Positive  Good location everything in walking distance and right by subway for longer journeys. Rooms whilst small are clean and I have stayed in smaller ones in New York such as the Edison.  House keeping stood out as friendly and doing a great job.  Negative  The hotel tax. Told it paid for use of gym, business suite and faster WiFi. None of which I needed I was on holiday. I did go into the business suite to print off boarding passes. It was basically two computers with printers. There was no toner and limited paper. It felt a little like money grabbing, for example it was $3 per bag to store them in the day of departure including a small handbag.  In conclusion positive stay with small;4
Took train into Penn station. Hotel was a super easy walk. Checked in around 7:00 p.m. No one else in line so we had our room keys within minutes. Excellent security as we entered the elevator hallway. All staff thus far being friendly and knowledgeable. Stayed for two nights. Room was small but fine for two adults. Beds and pillows were very comfortable.Room & bath were very clean. When we first entered the room it was 82 degrees but it cooled right down after we adjusted the thermostat.  We ate at the Tick Tock diner for breakfast. Very good and super fast. We ate dinner at Trattoria Bianco. Food was very good and prompt. Our server was Myah (sp) and she was fantastic!! We went back two more times just for cocktails to be served by her! The only thing missing in my opinion was;5
I absolutely LOVE the New Yorker and it is perfectly situated in Midtown. The location is most convenient for me and the area feels safe at all hours. I LOVE the attached Tick Tock 24-hour diner and the ESSEN store just one block away (also 24 hours with smoothies, salad bar, etc so you can eat healthy!), The garment district is super fun and I love looking at all the amazing fabric and trim. Of course, subway connections to anywhere you need to go are right outside the door. I will NEVER EVER stay at any other hotel in NYC! They upgraded me to the most beautiful room in the whole hotel with 2 balconies! 2 TVs (I don't even watch TV), 2 bathtubs! (Very important to take bubble baths each night in Manhattan to relax after all the shopping and excitement on the street). I think;5
Extremely perfect location. Very beautiful hotel.  Lovely clean spacious rooms with great views of NY City. Comfy warm beds with great pillows and soft clean sheets.  Very nice, knowledgeable and helpful staff.;5
Good location (we had an event at MSG) Staff was helpful and did a nice job. The rooms are SMALL but everything was clean. Was nice there is a 24 hour diner attached to the hotel. I would recommend this hotel for a midtown stay;3
Spent 4 nights in this hotel in November for Thanks Giving with 3 friends....the room was a bit small for 4 people but it was clean so we managed....this hotel is in a great location with Macy's only a block away and the bus station very near as well.;4
We visited the New Yorker with friends and found all the staff friendly and efficient from the concierge who took our bags from the taxi to the reception and restaurant staff.  A special mention to the lovely Samira who was so very helpful. Our rooms, whilst in need of redecoration, were clean with very comfortable beds and powerful showers. The facility fee paid direct to the hotel includes wi-if and use of the telephone in the bedroom.  We also had to pay a deposit of $45 per night which was refunded after our return home.  We were not aware of this so it did put a hole in our budgeted spending money. It would be better to simply hold the credit card details and debit the money if any damage is found. The Tick Tock Diner was good for basic food (the cakes looked delicious) but;4
Do not stay at this hotel. This was by far the worst experience I have ever had at a hotel and I travel weekly for business. On average I spend 3 nights a week in a hotel and this was literally the worst overall experience i have ever had.;1
"I got to New York on business 1-2 times/month, arriving at Penn Station,  Just two blocks away is a place I look forward to visiting every time.  Here are my top three reasons: 1. The front desk staff!!  They are kind, patient, friendly, helpful, knowledgeable, and efficient.  They go out of their way to ensure that every single visitor has a great experience--often including the challenges of communication across languages and cultures. 2. The GYM.  Yes, gym, not ""fitness center.""  The basement of the hotel is outfitted with a large space and many different kinds of equipment, including some I've never encountered in a hotel before.  3. The VIEWS.  The New Yorker has amazing incredible views from all sides. I can often see the water. I love looking out over the lights at night,";5
This year I decided to give my bride a weekend in NYC for Christmas.   I selected the hotel because it was about a block from Penn Station.   Arriving around 4 PM on Friday, we were warmly greeted by Krystal (sp?)  I’d paid for a standard queen size room. Much to our delight, she put us in a room on the 40th floor, facing the Empire State Building.   To us, it was a suite, with a bar sink, doors to the bedroom, living room, two TVs.   The place is rich in history, built around 1930. Be sure to go down to the basement to see the old literature and news features, Tesla lived there.   Although I detest the tax-like “facility fees” in an expensive city, the unexpected upgrade was greatly appreciated.   Floors 21-40 have their own elevators. We never had to wait more than 1-2;4
On my trip to New York I went to visit the American Museum of Natural History and the Museum of Modern Art. I flew a helicopter over the Big Apple.  In New York I ate bagels, it's a mixture of sandwich and donut.  I also ate hots dogs, meatlof, chicken wingses, cupcakes and pancakes. These New York specialties are delicious but very caloric.   New York is a great city, I recommend it. Next time I will visit the Statue of Liberty and I will go to the 9/11 Museum.;5
Fabulous 1930 Hotel lots of history, has its own coffee snack bar plus tick tick restaurant open 24hr. Friendly and helpful staff. Rooms compact has everything you need . Comfortable beds shower/ bath lovely towels. Bag storage. Brilliant pace for all your site seeing in and around NYC. Next to  Pen station , madison square garden and five minute walk to Empire State Building.  Fifteen minutes time square half hour Central Park .;4
Neida was extremely helpful and pleasant! I needed to change my reservation and she was very understanding and helped meet my needs. Excellent service!! I always look forward to saying at the New Yorker!;5
So convenient to transportation, so convenient to mid-town. A lovely mid-level hotel with a proud, checkered history that has come back to life. Comfortable, clean and elegant without attitude. Perfect for our mid-week NY getaway. Bonus: the rooms where Nikola Tesla spent his last years are respected.;4
Hotel is a gem. Rooms are clean.  It’s a great deal for the location! Love the Art Deco styling. Staff is helpful and there is great security, which is an added bonus. The rooms are not huge, but you are in NYC so you don’t need a lot of space. Everything we needed was in the room. The bed was very comfortable!;5
After reading some of the reviews we made the decision to go and try it out. What can I say except our stay was nothing but fantastic. From arriving late evening we were greeted by lovely friendly staff, it was our 10th wedding anniversary and we were very lucky with an upgrade to the 40th floor with a great room including a suite and quite sized bed. We also had a lovely bottle of champagne complimentary from the hotel too, our room was clean and had everything we needed. Now the hotel location is fantastic literally 4mins walk to madison square gardens and an 8minute walk to Times Square. We had a fantastic time there and would definitely return as the location was perfect, no horns constantly beeping and road works etc.   Don’t believe all you read guys.;5
We have had a four night break here celebrating our anniversary, on check in was very fast and Jessica was really helpful as we wanted to upgrade our room, she found a perfect room for us at a great price, she also gave us a lovely bottle of wine to celebrate our anniversary.  Our room was very modern with a coffee machine, a stunning view and a massive balcony, beds are very comfy after long days walking round New York you need it.  Everyone is very helpful in the hotel if you need directions etc....  we only used tic rock restaurant for breakfast but can highly recommend.  The hotel is in a great location, penn street station is located round the corner and easy and cheap to use. We would highly recommend this hotel to anyone.;5
Entering the hotel you immediately walk into an Art Deco lobby where you are greeted warmly by various people. Check in itself was easy and informative.  Our room was a decent size up on the 27th floor offering incredible views. The room was clean and well looked after daily.  We enjoyed breakfasts at the Tick Tock Diner (also excellent !) and the hotel was in easy reach of all the sights (or transport to them).  Would definitely recommend !;4
perfect location for visiting.  Tick tock diner right in hotel.  rooms very small, very small..outdated rooms and bathrooms, but this is a very old hotel.  The location was perfect for our tip, right next to Penn station and w/I walking distance to all midtown manhattan stuff.  Hotel staff friendly and helpful;5
"Corner of 8th Ave and West 34th Street, access to all subways, within walking distance of everything; Times Square, Rockefeller Center, Radio City Music Hall, Empire State Building, 42nd Strret, Theater District, Restaurant Row, Off Broadway Shows, Koreatown, Penn Station, and more!  Easy subway ride to Little Italy and Chinatown.   Hotel is a landmark, being over 100 years old. Rooms are small, have been updated and are nicely decorated. Great views for my room on the 28th floor. Hotel has a rooftop bar which overlooks Lincoln Center for the Performing Arts. Rooftop bar was closed for renovations when I was there and will reopen in the spring. Add the rooftop bar to the list of a very New York experience. The New Yorker Hotel lobby area is quite impressive and is elegantly";4
Stayed here for a four night city break and we were totally impressed. The room was a metro small room but more an adequate for two of us. The service charge was a bit of a disappointment considering we only used the room as a basis and were not intending to use any facilities. No coffee or tea making facilities in the room, again should be with the service charge. A small problem with the smell of smoke from another residents room, however reception staff quickly responded and issue resolved. The hotel is a little tired but nothing serious. Staff very help and security very good. Tick tock restaurant good value and again helpful staff. Hotel excellent location very near the train station. On the whole would recommend and stay again.;4
We stayed here in January and the hotel is in a fabulous  location. The rooms are small which is  what you  expect in a large city however the  hotels is looking a little tired. The rooms need to be redecorated along with the corridors. The plumbing is noisy and you can here when the people in the next room have a shower or use the  bathroom. The rooms are spotlessly clean, but we bad to ask for a coffee  maker. My biggest gripe was the facility  charge that you have to pay on top of the room charge a which was $31.57 per night. This is for the gym, wi fi and phone calls. This was on top of a refundable deposit of $45 per night. The other charges that you have to pay is if you check out and want to leave your luggage you are charged $2.00 per case. Would I stay here again no.;3
What a delight this hotel is. Steeped in history, all of which is proudly preserved, whether within the elegance of the hotel or in its small museum downstairs. It holds many stories within its walls. The staff are delightful at all times. Check in was fast and proficient  Yes the room (a queen) was quite small but really not that bad, everything needed was there. Only a coffee machine lacking and housekeeping bought one up immediately on request Our only problem was, when we went for our pm showers we couldn’t get any hot water through. Rang reception. Immediately sent an engineer,  but before he could look into the matter reception called to say they were upgrading us. So off we went. Not quite sure about the supposed $100 more per night the new room should be costing. It was;4
Hotel was quick to get to from Newark Airport. We upgraded to a suite which was no trouble for the staff. All staff were friendly and went out their way to help.  Great location opposite Madison Square Garden and close to Penn Station. Our suite was on level 30 and from the lounge we could see the  Empire State Building. Room was clean and lounge and bedroom had individual temperature controls. Only gripe was that we booked bed and breakfast and breakfast was only a juice, coffee and a croissant or similar pastry.  If we’d been told this by our travel agent we’d have gone room only. However the tick tick diner did take a reduction for our more substantial breakfast using the breakfast coupons. That was the only gripe about the hotel. Very busy city and we fitted lots in. Next;5
Great location and lobby staff. Kindly upgraded us due to a birthday. But problems with the most important thing: wasn’t clean. Visible dust/dirt layers on tops of tile, baseboards, bathroom light, debris on floor found when opened curtains.  Housekeeping didn’t come to clean the room first day. Linens were clean though. A clean room is standard and mandatory as far as I am concerned. Seems like a management problem.;2
The hotel staff were awesome from the front desk, housekeeping and security staff. Room was big for NYC although a little older but very clean and well appointed. Wonderful lobby area with old NYC charm. Met some nice guests waiting on taxi or Uber... Doorman was great. Food at Tick Tock was very good. Room service used the typical NYC delivery service and didn't charge huge room service fee. Price was great even when booking directly through hotel.;5
We were in town for just one night for a show at the Lincoln center. We were met with a friendly staff and promptly checked in. Room was clean and as described on the booking site. Again hotel staff was friendly and professional. This was great stay and I would recommend to family and friends.;5
"Great hotel, elegant main lobby and reception area, historic 100 year old hotel is somewhat dated, however stiill nicely appointed; small rooms with most having great views, corner of 8th Ave & W 34th St, centrally located to Times Square, Rockefeller Center Christmas Tree and Ice Rink, Radio City Music Hall, Theatre District and Off-Broadway, Restaurant Row, Macy’s (the world’s largest store), which has the Big Piano from the 1988 movie “Big” starring Tom Hanks;, elegant shopping along 5th Ave., Koreatown, etc.  Within walking district of everything and access to all subways, just a few stops to Little Italy, Chinatown and Canal Street.";4
Most will find the rooms uncomfortably cramped.  That is both the standard rooms and the upgraded superiors.  We were upgraded because of a hot water problem in our room, and although the bathroom was nicer, with a walk-in shower, nothing else was different. It actually seemed to be a slightly smaller room because of the slightly bigger bathroom! We could not find space to store our suitcases. Aside from that it’s a lovely hotel with great staff, a museum in the basement, and efficient lifts.  The whole hotel oozes history and character, and the decor is a slightly understated Art Deco.  Conveniently positioned next to Penn 34th and 8th Av subway.  I’d stay again, but with less luggage!;4
We originally came to NY for college auditions and needed a hotel near the audition Studios. The New Yorker was right across the street from Pearl Studios and Ripley Grier Studios which was ideal for early morning call times. When we arrived I had no clue how many nearby conveniences there actually were. Macy’s was literally minutes walking distance up 34th Street along with many other stores, restaurants, theaters, Madison Square Gardens, Penn Station, Subways, Grand Central Station and Times Square. We walked everywhere! The only time we used the subway is when we went to the Bronx and a taxi to and from the airport. Best NY Trip ever!;5
On Sunday evening we had tickets to a show at Madison Square Garden. We're only a 45 min train ride into NYC but the weather forecast was for snow, ice & frigid temps. Thought it would be a great idea to stay overnight & family members agreed. I wanted the closest hotel to Penn station & MSG which would have reasonable rates as  well as clean rooms, etc. Went online for prices & couldn't believe how low the pricing was especially for a city hotel. I read enough reviews to reserve 2 rooms. Well, our experience was very pleasant! Check-in line went quickly as they had five people behind the desk. Everyone was super nice. They had accommodated my request (prior to checking in) to having our rooms situated in near proximity. Our rooms were totally refurbished with new mattresses,;4
The hotel is old so the elevators take a while. The room is small but the view is sensational! Bathroom needs a makeover, old shower and wets the entire bathroom! The receptionists are excellent and very well educated! The hotel has an excellent location! I recommend;4
We have stayed at the New Yorker a few times and we love it.  The receptionist, Samira, offers excellent service an is always very friendly.  The room we stayed in had great views.  The location is close to Penn station, Times square, Empire state building, the High Line and many other New York sights. Macys is just around the corner.  There are many restaurants close too.;5
As a first timer in New York, The New Yorker provided a wonderful experience. Such an iconic hotel. Had a great view of the Empire State building. The close proximity (30 seconds) to the subway station was a big help.;5
I have visited this hotel 4 times now and it never disappoints. The location is fabulous the hotel is warm, friendly and just what you need for a break in the big apple. The rooms are comfortable and very clean and are of a great standard. I would highly recommend this hotel for anyone visiting and exploring this great city;5
Very well located and connected, with helpful staff and enhanced security measures. Though, for a 4 stars hotel, I would have liked to have a breakfast option not only at the restaurant, but included, or at least a minibar in the room. Also, in my room (? double queen with a view) the closet was extremely small and the wall mounted safe in the closet made extremely difficult to use even for one person in the room. In the area there are cheaper offers with more room amenities. Here you pay for the history of the place, glorious past indeed.;3
Lovely hotel mohammed checked us in was very helpful great room and service, all round highly recommended very clean and tidy and central to attractions will definitely return....... Thankyou mohammed for making our stay great from Lucy and David. Uk;5
Staying in room 2621. Minute double, dated and noisy with paper thin walls. You pay a mandatory 22 dollars per room per day service charge extra for free wifi , telephone calls and conference facilities that nobody uses or has on their phone anyway. RIP off and certainly not recommended. No view. , The hotel location is convenient but then, so are many others.;2
We have just returned from a 5 night stay here. Other travellers have already commented on the hotel being a bit dated and that is true. Others have complained about brown water coming from the hot tap, we also experienced that. We did experience delay at check in (almost 2 hours) and the room we were originally given (2701) was near the elevator shafts so noisy. However we left with a very positive feel for the hotel. Others have commented on the location and we could not agree more- excellent. Others have commented on customer service. I have to say that this was excellent. Because we were delayed on check in. they upgraded our room and gave us a drinks voucher for the adjoining Tick Tock or Trattoria restaurants. Upon receiving the complaint about room 2701, they agreed to;4
Glad it was only a two night stay, would not like to stay ant longer in the mouse hole bedroom. Charged for amenities not used. Would definitely not recommend this hotel. Lovely reception area all downhill from there.;1
Visited New York for my wife's 30th birthday in December, i chose the New Yorker due to its location close to Times Square and glad i did. when we arrived checking in didn't take too long, when we got to the room it looked a little tired and could have been cleaner but after a 20 hour trip with our two year old it wasn't the worst thing that we could have been met with.  The hotel is in a great location with the Empire State and Madison Square Garden on the door step, Times Square is about a 10 minute walk give or take depending on traffic and pedestrians.  We visited the Tick Tock diner attached to the hotel and was disappointed, slow service and the food wasn't great either, we had much better food elsewhere while we were there.  We enjoyed it, would definitely stay there;4
I’m sure The New Yorker was a grand old dame in its hey day but it feels very tired today.  Heating in rooms was very ordinary - it was either full blast hot (which made sleeping tricky) or cold.  Shower wasn’t great and the rooms are very small.  The staff were pleasant enough and the room rate was ok but just an average experience overall.;3
Stayed at the New Yorker Hotel for 5 night's with my wife after New Year.   The hotel is in a fantastic location, right next to Penn Station and Madison Square Garden. It's also a stone's throw away from The Empire State Building and Times Square.   As for the hotel it's pretty good, its very big lots of rooms and lots of lifts. Staff were friendly despite some of the reviews on here. Room not the biggest but it was ok for what we were looking for, good shower and had hot water everyday. Room was clean, the maids cleaned, replaced towels and made the bed everyday. All in all a great stay would recommend.;4
We visited New York for the first time over NYE 2019. We had an amazing stay and the New Yorker provided a clean and calm retreat from the hustle and bustle. Our room was large by New York standards and older but always clean. The Tic tock diner downstairs was a godsend with delicious, reasonably priced food at our fingertips 24hrs a day. We always felt very safe and cared for at the New Yorker, The location cannot be beaten! The only one thing it was missing was a guest laundry-which meant I had to drag our laundry around the block to wash (we were away for 4 weeks). Overall I would highly recommend...we will definitely return!;5
If you want the real New York this is your hotel. Right in the middle of the action walking distance to Times Square the Empire State Building and most important Macys😀 couldn’t of asked for a nicer hotel and more helpful staff. Rooms were beautiful and clean beds were huge to collapse into after a day of touring. I am always recommending people to stay here and we will definitely be staying on our next trip 😃;5
Spent our honeymoon at the New Yorker, check in was pretty easy and all very friendly I did e-mail in advance to see if they could do anything as it’s our honeymoon unfortunately they couldn’t but we were promised a bottle of wine when we checked in and was told this would be in the room in 10 mins, it never turned up. The hotel is dated and in need of a refurb, the room was on the small side and walls quite thin but kept very clean by the maid. The staff were friendly apart from one desk by reception that kept saying they had a free gift for us and asked every time we went past. The hotel is in a great location for sightseeing. Disappointed with the honeymoon bit but overall I think we would go back again.;4
Stayed at this hotel again excellent friendly service throughout will stay again great position as well with there own restaurants in the building. Trattoria with there varied menu from pizza to steaks tick rock diner with it's great breakfast menu open 24/7 and the service is great but make sure your hungry when going there also try the orio and cream shakes there to doe for.;5
Great hotel.  security by way of hotel card upon registration. You are not able to get on any of the elevators before showing this registation card that you are staying at this hotel.  Our son from Manhattan came to visit and us and the security people verified with us by a phone call that it was o.k. for him to get up to our room.   Most everyone was very cordial and pleasant to be around.  The rooms were very clean and good service for any extras we needed.;5
Yes the basic rooms aren't massive but if your going to New York to sit in the room you have an issue a hotel room is somewhere to sleep.  The room was clean and bed comfortable. All staff friendly and welcoming.   The hotel is in a great location, across from Maddison Square Garden down the road from the Empire state. Times Square, central park, Broadway all walking distance.   Subway outside the door if you don't fancy walking.  Great hotel;5
This was a great location. I was surprised at the smaller size of the rooms, but it may be normal for NYC.  24/7 Diner was great as well. The hotel staff were incredibly polite and friendly. Also, very clean.;3
Have just got back from a 3 night stay at the Wyndham New Yorker. Check in was great, staff were friendly. The room was OK you have to remember this is an old hotel and they have tried to modernise where possible. The room was not the biggest but if you were on a city break like us it is just somewhere to lay your head for some sleep. It was clean the water was hot, pressure was great and the heating worked! Had a clock with 2 USB points which was really helpful. I contacted the hotel ahead of our arrival as we required a fridge for medical reasons. We checked in and the fridge arrived within minutes and was at no additional cost - great!  We used the tic toc diner one morning for breakfast and also ate at Butcher & Banker which were both lovely.  We used the train from the;5
I have  mixed feelings about this hotel !! The hotel itself is very nice ! Old , could use renovation but very clean , and had a welcoming feeling all the times while there ( from bellmen , housekeeping), and overall I great feeling in the hotel  Location is awesome ! Housekeeping was awesome . I called for extra coffee in room since I forgot the “ Come back later “ sign on the door and our coffee did t get refilled . They were there with them shortly and very nice about it !  Now the check in is a way different story !! I requested an early check in if possible . ( I work in business and know it’s not always possible but we make our best for our guests !)  Got to the hotel at 10:30 to find out that our requested suite is not going to be available before the earliest 6 pm;3
A legendary hotel in which all the equipment is really old and used. We have repeatedly received bad information from the hotel staff at the reception desk about the reward program and eventually did not send us all the points we were entitled to according to the staff regulations. There is one version of the reward program at the pay desk. Then, by email, this information does not apply and the money paid for the accommodation can not be accepted for credit points. There was odor in Tesla's basement. The best experience was with cleaning and concierge, which really helped us organize the program.;3
Booked this well known hotel for its position, convenience to Penn Station and accessibility to the sights.  Arrived at the hotel at around 2.00 pm, we were third in the queue.  We were seen by Mohammed, who advised  we were unable to access our room until 4 pm. Whilst we were sorting out the hand luggage to leave in storage, we were pleasantly surprised that Mohammed was able to issue a room there and then, which was great. Initially we were given a room on 27th floor, that was not really big enough to move around with 4 large suitcases. We returned to the desk and saw Mohammed again and asked whether we could possibly move to another room, if we came back after 4 pm, once others had check-in.  He explained that the hotel was very old, and like London, the rooms can be small.;4
I would just like to thank the hotel, especially Neida for the telephone help I received prior to my daughter trip to New York. Information about transportation for the airport was precise easily understood. Thank you;5
Really enjoyed staying again at the New Yorker my favorite place to stay in New York. It is far enough from Times Square that’s its not too busy but close enough to everything within walking distance to Broadway Shows and right by Penn Station . A great view from our room!;5
Stayed for one night in November 2018 (reservation was for two nights).  I booked this hotel because of its convenient location to Penn Station and decent rate.  In this case, I learned I was really getting what I paid for.  When I checked in, another guest was checking out and complaining about brown water coming out of the faucet.  My room seemed well appointed, although I found a window that was letting cold air in and would not shut.  Maintenance came and fixed this problem.    In the morning, I turned on the shower, hopped in, and noticed brown water flowing down my body (I wasn't that dirty).  Same problem with the sink (see attached photo).  The hotel offered me another room, which I probably would have accepted had it not been for another guest complaining of the same;2
I really liked how they’ve kept and maintained the Art Deco style. The hotel is nearly 100 years old, so of course some wear and tear but in all in ok shape.  Small room but comfy beds and good cleaning, quite thin walls though - you heard a lot of what the neighbors did.  The location is awesome, just 5 minutes walk from Madison Square Garden.  Would definitely come again and can recommend friends and family as well!;4
I liked the style of this hotel and the friendly staff. The only thing that was annoying was the cold stream of air at the floor of my room. Had to wear winter shoes all the time when not in bed. While in bed, I kept my socks on. As others noted, the shower is hard to adjust (temperature, stream).;4
This place maybe is not the most luxury in Manhattan, but it has excellent location, next to the Penn Station, and no more than 1 mile of the most important places to visit in Manhattan,the service is pretty good and the view from some kind of rooms are beautiful. Also they have restaurant with good prices. The hotel was  constructed art deco style that's mean you can enjoy the same style that Empire State Building I will return and I do recommend this hotel.;5
the ladies on the desk were very helpful.The Tick Tock  Diner was awesome every time.Excellent location right beside the subway and times square couldn't pick a better location .would definitely recommend this hotel;4
I have received spam calls from Wyndham resorts as a result of my having stayed at The New Yorker. I think people should know that staying at The New Yorker can result in annoying future phone calls trying to sell you a Wyndham vacation.;1
Not a bad hotel but not great... rather tired and in need of refurbishment throughout. Definitely not 4 star, more like 3 in my opinion. Concierge non existent and no real in room service. Great location though and reception staff great. Had to change room as first one was awful but did without any issues. If you are looking for location and great rates then this the place for you, however if you are looking for luxury then look elsewhere. Overall not to bad.;3
This hotel is not recommended at all.   Those guys at the reception have an attitude problem. They locked us out of the room and authorized the credit card without notifying us, claiming that they left us a message in the room (which we weren’t allowed to enter anyways).   His argument was you haven’t stayed in a hotel in the US before and you don’t know the protocol. This comment is extremely offensive from a guest service manager and in our case is not true. That’s our 4th or 5th hotel in the US and the WORST of all by far !;1
Great location - food options, public transportation, sights, and entertainment are all a short walk away. Nice fitness center - surprisingly large for any hotel, especially one in NYC. Accommodating staff - helpful when you need them. Have stayed at this property at least a half-dozen times and will undoubtedly be back here again in the future.;4
Our rooms were great And large for New York. The service was excellent.  The subway was right across the street and cabs were always available.  I would highly recommend choosing this hotel. I will stay on again on our next trip to New York.;5
I’ve never written a review on TripAdvisor but I felt compelled to do so after my recent stay at this hotel. I don’t care about how modern or hip or whatever bells and whistles most people care about. Location and view are more important for me. I usually spend very little time in my room anyways.   My kid has never been to NYC and my wife has never stayed in NYC. So I wanted a “Wow” factor. Mission accomplished! I got a queen suite with a view room. Which was not all that expensive. Had no idea I was going to get a corner room with Balcony that was bigger than the room. Not only that, but we could see the Empire State Building, Chrysler building, and MSG all from our room and balcony. This saved us a lot of money. We had planned on going up the Empire State Building and top of;5
Room size was horrible maybe 12 X 12. Shower leak all night, made housekeeping aware of the problem was never corrected.  Vanity space maybe 5 or 6 inch  very very tiny bathroom.  Horrible for the price that was paid over $500.00 New Years weekend.  will never stay at this place again. really deceiving  lobby is elegant;1
We got a great price although our room was tiny. However, new bathroom bathrobe and coffee which not all room have.  Elevators were always quick and wireless was fine.  Perfect location and easy block from Penn Station.  No wait for cabs on that long line    Highly recommend.;4
Perfect location within walking distance of penn station, shops and Times Square.  Hotel could do with a bit of updating but think it was just the style of hotel. Small rooms but perfecting fine as don’t spend a lot of time in room, water was lovely but bath was grubby.;5
It was our first time in NYC and we found that The New Yorker met our needs for our 3 night stay.   Pros: It is directly across the street from Penn Station which made it easy to take the train to/from JFK and Newark Airports. It is also walking distance to a ton of tourists attractions, as well as a straight shot 15-ish minutes to lower Manhattan via the subway. Our room had a “metro” view from the 25th floor which was perfect. We could clearly see the Hudson River and a wide view of the surrounding buildings below and across from us. The staff was friendly and accommodating.   Cons: The hotel could use some cosmetic upgrades - in the room bathrooms specifically. The bathtub was stained and looked dirty. I wiped it down thinking it hadn’t been cleaned, but turns out it just had;4
Perfect location, staff brilliant and friendly, nice easy and very helpful check in. Rooms need a decor/facility improvement but shower was perfect. Its New York all you do is sleep in the hotel and the beds were great and comfy. Don't think we will stay anywhere else when we return.;5
